ranking_dea,cod_ibge,Município,UF,População_2022,eficiencia_dea,phi_expansao_outputs,eficiente,benchmarks_sugeridos,tipo_benchmark,risco_inundacao,risco_deslizamento,exposicao_domicilios_risco,saneamento_resiliente,gestao_risco,governanca_investimento_adaptativo,agua,esgoto,tratamento_esgoto,infraestrutura,politica_ambiental,risco_composto,grupo_prioridade,cluster_kmeans,classe_inundacao,classe_deslizamento,risco_percentil,ineficiencia_percentil,indice_prioridade,eficiencia_pred_rf
1,3549409,São Joaquim da Barra,SP,48558,1.0,1.0,True,São Joaquim da Barra,similaridade,0.69,0.62,0.0,100.0,0,44.30508474576271,100.0,100.0,100.0,8.61016949152542,80,0.655,alto risco/alta eficiência,1,Alto,Alto,0.8914728682170543,0.021705426356589147,0.019349798689982572,0.9988638274521701
1,3550902,São Simão,SP,13442,1.0,1.0,True,São Simão,similaridade,0.63,0.67,0.0,100.0,4,40.0,100.0,100.0,100.0,0.0,80,0.65,alto risco/alta eficiência,1,Alto,Alto,0.8875968992248062,0.021705426356589147,0.01926566913046091,0.9986733911961402
1,3548401,Santópolis do Aguapeí,SP,3899,1.0,1.0,True,Santópolis do Aguapeí,similaridade,0.64,0.54,0.0,100.0,0,30.0,100.0,100.0,100.0,0.0,60,0.5900000000000001,alto risco/alta eficiência,1,Alto,Médio,0.8186046511627907,0.021705426356589147,0.0177681629709753,0.9995720043527632
1,3514601,Dumont,SP,9471,1.0,1.0,True,Dumont,similaridade,0.61,0.54,0.0,100.0,4,20.0,100.0,100.0,100.0,0.0,40,0.575,alto risco/alta eficiência,1,Alto,Médio,0.789922480620155,0.021705426356589147,0.01714560423051499,0.9995319170975032
1,3531308,Monte Alto,SP,47574,1.0,1.0,True,Monte Alto,similaridade,0.63,0.45,0.0,100.0,8,50.0,100.0,100.0,100.0,0.0,100,0.54,alto risco/alta eficiência,3,Alto,Médio,0.748062015503876,0.021705426356589147,0.01623700498768103,0.9994148303580915
1,3532900,Nova Europa,SP,9311,1.0,1.0,True,Nova Europa,similaridade,0.61,0.47,0.0,100.0,8,31.10697189380709,100.0,100.0,100.0,2.21394378761418,60,0.54,alto risco/alta eficiência,1,Alto,Médio,0.748062015503876,0.021705426356589147,0.01623700498768103,0.9998160173042283
1,3504206,Auriflama,SP,13692,1.0,1.0,True,Auriflama,similaridade,0.58,0.47,0.0,100.0,4,30.0,100.0,100.0,100.0,0.0,60,0.5249999999999999,alto risco/alta eficiência,1,Médio,Médio,0.713953488372093,0.021705426356589147,0.015496664863890392,0.999614161125692
1,3536604,Paulo de Faria,SP,7400,1.0,1.0,True,Paulo de Faria,similaridade,0.6,0.44,0.0,100.0,4,20.0,100.0,100.0,100.0,0.0,40,0.52,alto risco/alta eficiência,1,Alto,Médio,0.7077519379844961,0.021705426356589147,0.015362057568655729,0.999381324876612
1,3540002,Pompéia,SP,20196,1.0,1.0,True,Pompéia,similaridade,0.51,0.49,0.0,100.0,20,42.00727469186214,100.0,100.0,100.0,4.01454938372429,80,0.5,alto risco/alta eficiência,3,Médio,Médio,0.6635658914728683,0.021705426356589147,0.014402980590108768,0.9997207611302383
1,3554409,Terra Roxa,SP,7904,1.0,1.0,True,Terra Roxa,similaridade,0.53,0.46,0.0,100.0,12,20.0,100.0,100.0,100.0,0.0,40,0.495,alto risco/alta eficiência,1,Médio,Médio,0.6511627906976745,0.021705426356589147,0.014133765999639445,0.9993330651807036
1,3532058,Motuca,SP,4034,1.0,1.0,True,Motuca,similaridade,0.55,0.43,0.0,100.0,0,36.93737985450615,100.0,100.0,100.0,13.8747597090123,60,0.49,alto risco/alta eficiência,1,Médio,Médio,0.641860465116279,0.021705426356589147,0.013931855056787451,0.9997327558534352
1,3540200,Pontal,SP,37607,1.0,1.0,True,Pontal,similaridade,0.52,0.46,0.0,100.0,16,43.11192220225905,100.0,100.0,100.0,6.2238444045181,80,0.49,alto risco/alta eficiência,3,Médio,Médio,0.641860465116279,0.021705426356589147,0.013931855056787451,0.999653861611876
1,3500105,Adamantina,SP,34687,1.0,1.0,True,Adamantina,similaridade,0.52,0.38,0.0,100.0,8,30.90196127702881,100.0,100.0,100.0,1.80392255405762,60,0.45,alto risco/alta eficiência,1,Médio,Baixo,0.5310077519379846,0.021705426356589147,0.011525749654467881,0.9997704621205443
1,3527108,Lins,SP,74779,1.0,1.0,True,Lins,similaridade,0.28,0.58,0.0,100.0,56,47.57021522533955,100.0,100.0,100.0,15.1404304506791,80,0.43,baixo risco/alta eficiência,3,Baixo,Médio,0.4868217054263566,0.021705426356589147,0.010566672675920919,0.9984266235563231
1,3524105,Ituverava,SP,37571,1.0,1.0,True,Ituverava,similaridade,0.32,0.48,0.0,100.0,28,41.084293450264475,100.0,100.0,100.0,2.16858690052895,80,0.4,baixo risco/alta eficiência,3,Baixo,Médio,0.39689922480620154,0.021705426356589147,0.008614866895018327,0.9992474303834843
1,3511904,Clementina,SP,6982,1.0,1.0,True,Clementina,similaridade,0.47,0.32,0.0,100.0,4,53.63730823836866,100.0,100.0,100.0,7.27461647673732,100,0.395,baixo risco/alta eficiência,3,Médio,Baixo,0.3821705426356589,0.021705426356589147,0.008295174568836007,0.9996476451883297
1,3519808,Icém,SP,7819,1.0,1.0,True,Icém,similaridade,0.46,0.32,0.0,100.0,4,20.0,100.0,100.0,100.0,0.0,40,0.39,baixo risco/alta eficiência,1,Médio,Baixo,0.36666666666666664,0.021705426356589147,0.007958656330749353,0.999696418092845
1,3546504,Santa Ernestina,SP,6118,1.0,1.0,True,Santa Ernestina,similaridade,0.42,0.36,0.0,100.0,12,30.0,100.0,100.0,100.0,0.0,60,0.39,baixo risco/alta eficiência,1,Médio,Baixo,0.36666666666666664,0.021705426356589147,0.007958656330749353,0.9996866358744168
1,3516853,Gavião Peixoto,SP,4702,1.0,1.0,True,Gavião Peixoto,similaridade,0.44,0.3,0.0,100.0,28,69.67351836262895,100.0,100.0,100.0,59.3470367252579,80,0.37,baixo risco/alta eficiência,3,Médio,Baixo,0.31937984496124033,0.021705426356589147,0.006932275704585061,0.9995965272344284
1,3528858,Marapoama,SP,3292,1.0,1.0,True,Marapoama,similaridade,0.4,0.34,0.0,100.0,0,33.63571258056815,100.0,100.0,100.0,7.27142516113631,60,0.37,baixo risco/alta eficiência,1,Médio,Baixo,0.31937984496124033,0.021705426356589147,0.006932275704585061,0.9993083598698659
1,3518602,Guariba,SP,37498,1.0,1.0,True,Guariba,similaridade,0.43,0.3,0.0,100.0,24,41.81927604879949,100.0,100.0,100.0,3.63855209759897,80,0.365,baixo risco/alta eficiência,3,Médio,Baixo,0.3062015503875969,0.021705426356589147,0.006646235202211405,0.9993667218007392
1,3544509,Rubinéia,SP,3833,1.0,1.0,True,Rubinéia,similaridade,0.45,0.27,0.0,92.16666666666667,16,78.86639192873565,100.0,76.5,100.0,57.7327838574713,100,0.36,baixo risco/alta eficiência,3,Médio,Baixo,0.2937984496124031,0.021705426356589147,0.006377020611742082,0.9041393591703711
1,3520400,Ilhabela,SP,34934,1.0,1.0,True,Ilhabela,similaridade,0.39,0.29,0.0,76.63,36,77.55726149941574,75.67,54.22,100.0,95.1145229988315,60,0.33999999999999997,baixo risco/alta eficiência,3,Baixo,Baixo,0.25503875968992246,0.021705426356589147,0.0055357250165254486,0.8034181632766864
1,3523008,Itapura,SP,3979,1.0,1.0,True,Itapura,similaridade,0.39,0.29,0.0,100.0,0,20.0,100.0,100.0,100.0,0.0,40,0.33999999999999997,baixo risco/alta eficiência,1,Baixo,Baixo,0.25503875968992246,0.021705426356589147,0.0055357250165254486,0.9991160821631994
1,3535903,Paranapuã,SP,4031,1.0,1.0,True,Paranapuã,similaridade,0.38,0.3,0.0,100.0,4,10.0,100.0,100.0,100.0,0.0,20,0.33999999999999997,baixo risco/alta eficiência,1,Baixo,Baixo,0.25503875968992246,0.021705426356589147,0.0055357250165254486,0.9992326232783886
1,3536505,Paulínia,SP,110537,1.0,1.0,True,Paulínia,similaridade,0.3,0.38,0.0,100.0,56,57.13153497254715,100.0,100.0,100.0,34.2630699450943,80,0.33999999999999997,baixo risco/alta eficiência,3,Baixo,Baixo,0.25503875968992246,0.021705426356589147,0.0055357250165254486,0.9982921268820788
1,3556701,Vinhedo,SP,76663,1.0,1.0,True,Vinhedo,similaridade,0.0,0.0,0.0,96.64,88,59.371046977673345,99.92,90.05,99.95,38.7420939553467,80,0.0,baixo risco/alta eficiência,3,Muito baixo,Muito baixo,0.005426356589147287,0.021705426356589147,0.0001177813833303287,0.9633467104234887
28,3526704,Leme,SP,98145,0.9999999999999998,1.0000000000000002,True,Leme,similaridade,0.72,0.65,0.0,100.0,24,30.654960988051414,100.0,100.0,100.0,1.30992197610283,60,0.685,alto risco/alta eficiência,1,Alto,Alto,0.9410852713178295,0.04496124031007752,0.042312361035995436,0.9982233644980899
28,3541406,Presidente Prudente,SP,225668,0.9999999999999998,1.0000000000000002,True,Presidente Prudente,similaridade,0.61,0.46,0.0,100.0,12,51.58354587830282,100.0,100.0,100.0,3.16709175660565,100,0.535,alto risco/alta eficiência,3,Alto,Médio,0.7364341085271318,0.04496124031007752,0.03311099092602608,0.9976807252304132
28,3525904,Jundiaí,SP,443116,0.9999999999999998,1.0000000000000002,True,Jundiaí,similaridade,0.0,0.0,0.0,99.61333333333334,96,51.9059315751781,99.65,99.19,100.0,3.8118631503562,100,0.0,baixo risco/alta eficiência,3,Muito baixo,Muito baixo,0.005426356589147287,0.04496124031007752,0.00024397572261282375,0.9937890134234828
31,3539004,Pirangi,SP,10885,0.9999999999999996,1.0000000000000004,True,Pirangi,similaridade,0.4,0.38,0.0,100.0,28,50.0,100.0,100.0,100.0,0.0,100,0.39,baixo risco/alta eficiência,3,Médio,Baixo,0.36666666666666664,0.050387596899224806,0.018475452196382428,0.9993659358066558
31,3514957,Embaúba,SP,2323,0.9999999999999996,1.0000000000000004,True,Embaúba,similaridade,0.4,0.34,0.0,100.0,24,48.7574977070272,100.0,100.0,100.0,17.5149954140544,80,0.37,baixo risco/alta eficiência,3,Médio,Baixo,0.31937984496124033,0.050387596899224806,0.01609278288564389,0.9995908043967565
31,3536570,Paulistânia,SP,2090,0.9999999999999996,1.0000000000000004,True,Paulistânia,similaridade,0.2,0.14,0.0,79.52,20,69.2097724617105,70.58,67.98,100.0,38.419544923421,100,0.17,baixo risco/alta eficiência,3,Baixo,Muito baixo,0.04961240310077519,0.050387596899224806,0.0024998497686437113,0.8079500003176401
31,3500600,Águas de São Pedro,SP,2780,0.9999999999999996,1.0000000000000004,True,Águas de São Pedro,similaridade,0.18,0.12,0.0,100.0,12,45.545325476498604,100.0,100.0,100.0,31.0906509529972,60,0.15,baixo risco/alta eficiência,3,Muito baixo,Muito baixo,0.03488372093023256,0.050387596899224806,0.0017577068685776095,0.9993324814366825
35,3524808,Jales,SP,48776,0.9990621447518,1.0009387356463526,True,Jales,similaridade,0.46,0.38,0.0,99.93333333333334,24,53.760638765689585,100.0,99.8,100.0,7.52127753137917,100,0.42000000000000004,baixo risco/alta eficiência,3,Médio,Baixo,0.4604651162790698,0.05426356589147287,0.024986479177934017,0.9992605545472681
36,3553401,Tanabi,SP,25265,0.99807739674119,1.0019263067825075,False,Pontal; Pompéia; Guariba,similaridade,0.53,0.42,0.0,99.86333333333334,20,41.355077835433654,99.59,100.0,100.0,2.71015567086731,80,0.475,alto risco/alta eficiência,3,Médio,Médio,0.6093023255813953,0.05581395348837209,0.03400757166035694,0.9983608021768272
37,3539806,Poá,SP,103765,0.9977960401667295,1.0022088280014643,False,Leme; Lins; Pompéia,similaridade,0.6,0.72,0.0,99.84333333333332,52,40.0,100.0,100.0,99.53,0.0,80,0.6599999999999999,alto risco/alta eficiência,3,Alto,Alto,0.8968992248062015,0.05736434108527132,0.05145003305089838,0.9961861377756482
38,3532868,Nova Castilho,SP,1062,0.9973740053050398,1.0026329086992367,False,Itapura; Icém; Marapoama,similaridade,0.38,0.24,0.0,99.81333333333333,0,24.82276890603209,99.72,99.72,100.0,9.64553781206418,40,0.31,baixo risco/alta eficiência,1,Baixo,Baixo,0.20232558139534884,0.05891472868217054,0.011919956733369388,0.9978898190423326
39,3534203,Orindiúva,SP,6024,0.9967643993937099,1.0032461037013944,False,Itapura; Icém; Paranapuã,similaridade,0.41,0.32,0.0,99.77,0,20.0,99.74,99.57,100.0,0.0,40,0.365,baixo risco/alta eficiência,1,Médio,Baixo,0.3062015503875969,0.06046511627906977,0.018514512349017485,0.9978603761793209
40,3511102,Catanduva,SP,115785,0.9962485790071999,1.0037655471454108,False,Pompéia; Ituverava; Pirangi,similaridade,0.47,0.5,0.0,99.73333333333333,36,40.34537824628413,99.2,100.0,100.0,0.690756492568255,80,0.485,alto risco/alta eficiência,3,Médio,Médio,0.6310077519379845,0.06201550387596899,0.03913226368607656,0.995479894737149
41,3516804,Gastão Vidigal,SP,3252,0.9956858658582795,1.0043328265366123,False,Pontal; Motuca; Pompéia,similaridade,0.53,0.47,0.0,99.69333333333333,8,40.0,99.6,99.48,100.0,0.0,80,0.5,alto risco/alta eficiência,1,Médio,Médio,0.6635658914728683,0.06356589147286822,0.04218015744246139,0.9971947624019649
42,3543402,Ribeirão Preto,SP,698259,0.9944161281771201,1.0056152265280691,False,Lins; Leme; Pompéia,similaridade,0.58,0.78,0.0,99.60000000000001,56,42.01291603321984,99.73,99.07,100.0,4.02583206643967,80,0.6799999999999999,alto risco/alta eficiência,3,Médio,Alto,0.9356589147286821,0.06511627906976744,0.0609266270055886,0.9918067752028836
43,3510708,Cardoso,SP,11345,0.9938570481242894,1.0061809209758126,False,Clementina; Marapoama; Motuca,similaridade,0.45,0.34,0.0,99.56333333333333,4,47.2074983352389,100.0,98.69,100.0,14.4149966704778,80,0.395,baixo risco/alta eficiência,3,Médio,Baixo,0.3821705426356589,0.06666666666666667,0.025478036175710594,0.9908514637282287
44,3518909,Guzolândia,SP,4246,0.9934350132625994,1.0066083706027635,False,Clementina; Monte Alto; Presidente Prudente,similaridade,0.51,0.43,0.0,99.53333333333335,4,50.0,99.58,99.02,100.0,0.0,100,0.47,alto risco/alta eficiência,3,Médio,Médio,0.5922480620155038,0.06821705426356589,0.04040141818400336,0.9907055251533025
45,3552809,Taboão da Serra,SP,273542,0.9932155957352005,1.0068307468126068,False,Lins; Paulínia; Ituverava,similaridade,0.45,0.68,100.0,99.43666666666667,64,40.0,100.0,100.0,98.31,0.0,80,0.5650000000000001,alto risco/alta eficiência,2,Médio,Alto,0.7798449612403101,0.06976744186046512,0.05440778799351001,0.9916789801812574
46,3515509,Fernandópolis,SP,71186,0.9928333165056609,1.0072184155942336,False,Águas de São Pedro; Paulistânia; Vinhedo,similaridade,0.0,0.0,0.0,99.10666666666667,40,50.0,98.8,98.52,100.0,0.0,100,0.0,baixo risco/alta eficiência,3,Muito baixo,Muito baixo,0.005426356589147287,0.07131782945736434,0.00038699597379965143,0.9887863692713728
47,3534757,Ouroeste,SP,10294,0.9924971580143992,1.0075595601710448,False,Marapoama; Santa Ernestina; Adamantina,similaridade,0.45,0.34,0.0,99.46666666666665,4,30.0,99.46,98.94,100.0,0.0,60,0.395,baixo risco/alta eficiência,1,Médio,Baixo,0.3821705426356589,0.07286821705426356,0.02784808605252088,0.9904119200406449
48,3507308,Boracéia,SP,4715,0.9915593027661991,1.008512549083301,False,Motuca; Adamantina; Marapoama,similaridade,0.48,0.37,0.0,99.39999999999999,4,40.0,99.1,99.1,100.0,0.0,80,0.425,baixo risco/alta eficiência,1,Médio,Baixo,0.4697674418604651,0.07441860465116279,0.034959437533802054,0.990984069768454
49,3538709,Piracicaba,SP,423323,0.9909782990598734,1.009103832998851,False,Lins; Paulínia; Ituverava,similaridade,0.15,0.55,0.0,99.21,60,50.0,98.88,98.75,100.0,0.0,100,0.35000000000000003,baixo risco/alta eficiência,3,Muito baixo,Médio,0.2806201550387597,0.07596899224806201,0.021318430382789497,0.9890189240031746
50,3545803,Santa Bárbara d'Oeste,SP,183347,0.9906683402804092,1.0094195598467894,False,Pirangi; Pompéia; Guariba,similaridade,0.51,0.42,0.0,99.33666666666666,40,40.00598057569323,99.2,98.81,100.0,0.0119611513864633,80,0.46499999999999997,alto risco/alta eficiência,3,Médio,Médio,0.5751937984496124,0.07751937984496124,0.04458866654648158,0.9899915851634308
51,3548807,São Caetano do Sul,SP,165655,0.9906214475179992,1.0094673424500336,False,Leme; São Simão; Pompéia,similaridade,0.62,0.82,0.0,99.33333333333333,40,41.962206782173865,99.0,99.0,100.0,3.92441356434773,80,0.72,alto risco/alta eficiência,3,Alto,Muito alto,0.9689922480620154,0.07906976744186046,0.07661799170722913,0.9901520527607871
52,3550100,São Manuel,SP,37289,0.9903375161419009,1.0097567583784381,False,Paulínia; Pirangi; Embaúba,similaridade,0.36,0.25,0.0,99.25999999999999,48,50.03903707705645,99.8,97.98,100.0,0.0780741541129022,100,0.305,baixo risco/alta eficiência,3,Baixo,Baixo,0.19612403100775194,0.08062015503875969,0.015811549786671476,0.9880117657886971
53,3551504,Serrana,SP,43909,0.990246305418719,1.0098497661924188,False,Leme; São Simão; Dumont,similaridade,0.82,0.77,0.0,99.30666666666666,12,22.09523689864432,98.96,98.96,100.0,4.19047379728864,40,0.7949999999999999,alto risco/alta eficiência,1,Muito alto,Alto,0.9945736434108527,0.08217054263565891,0.0817246559701941,0.9882028637733379
54,3548500,Santos,SP,418608,0.9901458101952834,1.0099522612763197,False,Jundiaí; Vinhedo; Paulínia,similaridade,0.0,0.0,72.0,98.91666666666667,88,41.61356183488083,98.87,97.88,100.0,3.22712366976166,80,0.0,baixo risco/alta eficiência,2,Muito baixo,Muito baixo,0.005426356589147287,0.08372093023255814,0.00045429962141698213,0.9861841328879761
55,3517000,Getulina,SP,10232,0.9901056271314889,1.0099932498082824,False,Adamantina; Nova Europa; Auriflama,similaridade,0.54,0.4,0.0,99.29666666666667,12,30.0,100.0,97.89,100.0,0.0,60,0.47000000000000003,alto risco/alta eficiência,1,Médio,Médio,0.6031007751937985,0.08527131782945736,0.0514271978847425,0.9877234590084651
56,3527702,Luiziânia,SP,4701,0.989542913982569,1.0105675922384658,False,Adamantina; Marapoama; Santa Ernestina,similaridade,0.46,0.35,0.0,99.25666666666666,4,30.91545526504253,98.93,98.84,100.0,1.83091053008506,60,0.405,baixo risco/alta eficiência,1,Médio,Baixo,0.4108527131782946,0.08682170542635659,0.035670933237185266,0.9888417972049506
57,3551702,Sertãozinho,SP,126887,0.9889333080712389,1.011190534122412,False,Pompéia; Presidente Prudente; Pontal,similaridade,0.63,0.57,0.0,99.21333333333332,32,50.0,98.82,98.82,100.0,0.0,100,0.6,alto risco/alta eficiência,3,Alto,Médio,0.8372093023255814,0.08837209302325581,0.07398593834505138,0.9897536417596011
58,3542008,Quintana,SP,7038,0.9877140962485789,1.0124387247261977,False,Marapoama; Santa Ernestina; Adamantina,similaridade,0.45,0.3,0.0,99.12666666666667,4,30.0,99.31,98.07,100.0,0.0,60,0.375,baixo risco/alta eficiência,1,Médio,Baixo,0.3364341085271318,0.08992248062015504,0.030252989603990144,0.9870306224046528
59,3539202,Pirapozinho,SP,25348,0.987620310723759,1.0125348670352565,False,Nova Europa; Auriflama; Santópolis do Aguapeí,similaridade,0.63,0.52,0.0,99.12,12,30.0,100.0,97.36,100.0,0.0,60,0.575,alto risco/alta eficiência,1,Alto,Médio,0.789922480620155,0.09147286821705426,0.07225647497145604,0.9855138383399092
60,3539608,Planalto,SP,4389,0.9866824554755588,1.0134972953563084,False,Clementina; Motuca; Monte Alto,similaridade,0.49,0.37,0.0,99.05333333333333,0,48.00775213277885,98.85,98.31,100.0,36.0155042655577,60,0.43,baixo risco/alta eficiência,3,Médio,Baixo,0.4868217054263566,0.09302325581395349,0.04528574003966108,0.9866358048619228
61,3549904,São José dos Campos,SP,697428,0.9859495284124138,1.0142507006522032,False,Lins; Paulínia; Ituverava,similaridade,0.0,0.62,0.0,98.62,68,50.68016484275861,98.64,97.22,100.0,1.36032968551721,100,0.31,baixo risco/alta eficiência,3,Muito baixo,Alto,0.20232558139534884,0.09457364341085271,0.019134667387777176,0.9822728749333346
62,3546702,Santa Gertrudes,SP,23611,0.9849943160287987,1.015234284834962,False,São Simão; Santópolis do Aguapeí; São Joaquim da Barra,similaridade,0.73,0.68,0.0,98.93333333333334,4,31.114912490105667,98.93,97.87,100.0,2.22982498021133,60,0.7050000000000001,alto risco/alta eficiência,1,Alto,Alto,0.9604651162790697,0.09612403100775194,0.09232377861907337,0.9854876588410265
63,3514205,Dolcinópolis,SP,2207,0.984853637741569,1.0153793027491518,False,Marapoama; Itapura; Santa Ernestina,similaridade,0.36,0.25,0.0,98.92333333333333,4,31.066301466246184,98.52,98.25,100.0,2.13260293249237,60,0.305,baixo risco/alta eficiência,1,Baixo,Baixo,0.19612403100775194,0.09767441860465116,0.019156300703082746,0.9833488834302959
64,3501509,Alvinlândia,SP,2885,0.984712959454339,1.0155243620985064,False,Jales; Pontal; Presidente Prudente,similaridade,0.5,0.44,0.0,98.91333333333334,16,52.60714151097486,98.63,98.11,100.0,5.21428302194972,100,0.47,alto risco/alta eficiência,3,Médio,Médio,0.5922480620155038,0.09922480620155039,0.05876569917673216,0.9843293398448104
65,3553955,Tarumã,SP,14882,0.9823438441028546,1.0179734987938671,False,Embaúba; Clementina; Guariba,similaridade,0.4,0.18,0.0,98.72000000000001,16,54.0748325815733,98.12,98.04,100.0,8.14966516314659,100,0.29000000000000004,baixo risco/alta eficiência,3,Médio,Muito baixo,0.17054263565891473,0.10077519379844961,0.017186467159425515,0.981032378805402
66,3538006,Pindamonhangaba,SP,165428,0.9823214285714289,1.01799672786766,False,Leme; São Simão; Santópolis do Aguapeí,similaridade,0.69,0.66,0.0,98.74333333333334,16,32.39086077571584,99.15,97.08,100.0,4.78172155143169,60,0.675,alto risco/alta eficiência,1,Alto,Alto,0.9263565891472868,0.10232558139534884,0.09478997656390842,0.9832353489396009
67,3554904,Três Fronteiras,SP,6804,0.9818525009473285,1.0184829177856778,False,Nova Europa; Auriflama; Motuca,similaridade,0.65,0.43,0.0,98.71,4,34.2292344611828,100.0,96.13,100.0,8.4584689223656,60,0.54,alto risco/alta eficiência,1,Alto,Médio,0.748062015503876,0.10387596899224806,0.0777056667267592,0.9752370204994629
68,3531001,Monções,SP,1937,0.9818056081849187,1.0185315623208933,False,Marapoama; Itapura; Santa Ernestina,similaridade,0.31,0.24,0.0,98.70666666666666,0,31.32675805053335,98.57,97.55,100.0,2.6535161010667,60,0.275,baixo risco/alta eficiência,1,Baixo,Baixo,0.14883720930232558,0.10542635658914729,0.015691364701640526,0.9820438962930127
69,3515608,Fernando Prestes,SP,5942,0.9817118226600985,1.018628865332748,False,Santa Ernestina; Marapoama; Itapura,similaridade,0.33,0.19,0.0,98.7,12,32.17407747107085,98.33,97.77,100.0,4.3481549421417,60,0.26,baixo risco/alta eficiência,1,Baixo,Muito baixo,0.12868217054263567,0.10697674418604651,0.013765999639444746,0.9806079677566517
70,3521408,Iracemápolis,SP,21967,0.9815711443728683,1.0187748547140778,False,Nova Europa; Auriflama; Adamantina,similaridade,0.6,0.43,0.0,98.69,12,33.99856767724994,98.13,97.94,100.0,7.99713535449988,60,0.515,alto risco/alta eficiência,1,Alto,Médio,0.6953488372093023,0.10852713178294573,0.07546421489093202,0.9798423367595448
71,3504008,Assis,SP,101409,0.9813366805608184,1.0190182633635134,False,Guariba; Embaúba; Pirangi,similaridade,0.47,0.34,0.0,98.67333333333333,32,40.142490985161636,98.05,97.97,100.0,0.284981970323278,80,0.405,baixo risco/alta eficiência,3,Médio,Baixo,0.4108527131782946,0.11007751937984496,0.0452256474971456,0.9805636904364827
72,3519303,Ibaté,SP,32178,0.9812897877984083,1.019066959051484,False,Dumont; Santópolis do Aguapeí; Paulo de Faria,similaridade,0.64,0.56,0.0,98.67,8,21.9662650299657,100.0,96.01,100.0,3.9325300599314,40,0.6000000000000001,alto risco/alta eficiência,1,Alto,Médio,0.8434108527131783,0.11162790697674418,0.09414818820984315,0.9714339229598649
73,3526803,Lençóis Paulista,SP,66505,0.980561705872802,1.019823631711067,False,Paulínia; Lins; Ituverava,similaridade,0.18,0.35,0.0,98.51666666666667,52,50.0,97.79,97.76,100.0,0.0,100,0.265,baixo risco/alta eficiência,3,Muito baixo,Baixo,0.13565891472868216,0.11317829457364341,0.015353644612703563,0.9787014783090251
74,3516200,Franca,SP,352537,0.9804457180750286,1.0199442779589711,False,Leme; Pompéia; Ituverava,similaridade,0.5,0.67,0.0,98.61000000000001,32,30.0,98.18,97.65,100.0,0.0,60,0.585,alto risco/alta eficiência,1,Médio,Alto,0.8069767441860465,0.11472868217054263,0.09258337840274021,0.98009197487118
75,3541109,Presidente Alves,SP,3804,0.9803519325502085,1.0200418510918632,False,Icém; Santa Ernestina; Itapura,similaridade,0.47,0.3,0.0,98.60333333333334,12,21.84186654269955,98.75,97.06,100.0,3.6837330853991,40,0.385,baixo risco/alta eficiência,1,Médio,Baixo,0.3558139534883721,0.11627906976744186,0.04137371552190373,0.9815189648245756
76,3535101,Palmares Paulista,SP,9650,0.9789451496779082,1.0215076915484174,False,Dumont; Santópolis do Aguapeí; Paulo de Faria,similaridade,0.67,0.55,0.0,98.50333333333333,0,20.43016170169994,98.04,97.47,100.0,0.860323403399882,40,0.6100000000000001,alto risco/alta eficiência,1,Alto,Médio,0.8596899224806202,0.1186046511627907,0.10196322336398053,0.9782475696034643
76,3545100,Salmourão,SP,4808,0.9789451496779082,1.0215076915484174,False,Dumont; Santópolis do Aguapeí; Paulo de Faria,similaridade,0.63,0.54,0.0,98.50333333333333,4,21.759595934213664,98.21,97.3,100.0,3.51919186842733,40,0.585,alto risco/alta eficiência,1,Alto,Médio,0.8069767441860465,0.1186046511627907,0.09571119524067064,0.9798365680064516
78,3524709,Jaguariúna,SP,59347,0.9768940661571308,1.023652445688162,False,Ituverava; Pirangi; Embaúba,similaridade,0.25,0.53,0.0,98.35333333333334,28,51.33489967458632,97.12,100.0,97.94,2.66979934917264,100,0.39,baixo risco/alta eficiência,3,Baixo,Médio,0.36666666666666664,0.12093023255813953,0.044341085271317825,0.9749541333705047
79,3550308,São Paulo,SP,11451245,0.976854851294161,1.0236935391938482,False,Lins; Paulínia; Ituverava,similaridade,0.3,0.55,100.0,98.11,80,40.0,99.63,98.49,96.21,0.0,80,0.42500000000000004,baixo risco/alta eficiência,2,Baixo,Médio,0.47751937984496123,0.12248062015503876,0.05848686977946037,0.9722778514569873
80,3513108,Cravinhos,SP,33281,0.976647404319818,1.023910979107599,False,Leme; Dumont; São Simão,similaridade,0.77,0.82,0.0,98.33999999999999,28,11.443190813031626,97.51,97.51,100.0,2.88638162606325,20,0.7949999999999999,alto risco/alta eficiência,1,Alto,Muito alto,0.9945736434108527,0.12403100775193798,0.12335797127576469,0.9754470909634766
81,3530300,Mirassol,SP,63337,0.9762722622205381,1.024304426846557,False,Adamantina; Santa Ernestina; Auriflama,similaridade,0.5,0.39,0.0,98.31333333333333,12,30.0,97.47,97.47,100.0,0.0,60,0.445,alto risco/alta eficiência,1,Médio,Baixo,0.5186046511627908,0.12558139534883722,0.06512709572742024,0.9754035446988367
82,3502804,Araçatuba,SP,200124,0.975240621447518,1.025387968884779,False,Pompéia; Terra Roxa; Pontal,similaridade,0.51,0.47,0.0,98.24000000000001,24,30.0,98.07,96.65,100.0,0.0,60,0.49,alto risco/alta eficiência,1,Médio,Médio,0.641860465116279,0.12713178294573643,0.08160086533261221,0.975173638954412
